Station ID	Station Code	Station name	Year	Month	DisMean_m3s
29783	ROGEORR	Orreelva	2020	10	11.67798985
29783	ROGEORR	Orreelva	2020	11	18.06939028
29783	ROGEORR	Orreelva	2020	12	11.94942046
29819	FINEPAS	Pasvikelva	2020	1	51.72729332
29819	FINEPAS	Pasvikelva	2020	2	49.28426836
29819	FINEPAS	Pasvikelva	2020	3	48.49436343
29819	FINEPAS	Pasvikelva	2020	4	86.45369221
29819	FINEPAS	Pasvikelva	2020	5	708.0199835
29819	FINEPAS	Pasvikelva	2020	6	403.4396718
29819	FINEPAS	Pasvikelva	2020	7	223.2565519
29819	FINEPAS	Pasvikelva	2020	8	125.5472277
29819	FINEPAS	Pasvikelva	2020	9	88.77496182
29819	FINEPAS	Pasvikelva	2020	10	77.51557253
29819	FINEPAS	Pasvikelva	2020	11	92.12392614
29819	FINEPAS	Pasvikelva	2020	12	59.98197812
29820	FINETAN	Tanaelva	2020	1	41.2978023
29820	FINETAN	Tanaelva	2020	2	35.37350514
29820	FINETAN	Tanaelva	2020	3	31.62106454
29820	FINETAN	Tanaelva	2020	4	35.09030283
29820	FINETAN	Tanaelva	2020	5	358.7465798
29820	FINETAN	Tanaelva	2020	6	1161.665671
29820	FINETAN	Tanaelva	2020	7	350.14732
29820	FINETAN	Tanaelva	2020	8	190.8164054
29820	FINETAN	Tanaelva	2020	9	143.3474304
29820	FINETAN	Tanaelva	2020	10	99.92679044
29820	FINETAN	Tanaelva	2020	11	104.6615016
29820	FINETAN	Tanaelva	2020	12	81.02246021
29821	HOREVOS	Vosso (Bolstadelvi)	2020	1	118.7229559
29821	HOREVOS	Vosso (Bolstadelvi)	2020	2	61.95965556
29821	HOREVOS	Vosso (Bolstadelvi)	2020	3	42.0160795
29821	HOREVOS	Vosso (Bolstadelvi)	2020	4	64.21466568
29821	HOREVOS	Vosso (Bolstadelvi)	2020	5	107.8679208
29821	HOREVOS	Vosso (Bolstadelvi)	2020	6	384.1095642
29821	HOREVOS	Vosso (Bolstadelvi)	2020	7	172.953504
29821	HOREVOS	Vosso (Bolstadelvi)	2020	8	127.7092741
29821	HOREVOS	Vosso (Bolstadelvi)	2020	9	179.4166352
29821	HOREVOS	Vosso (Bolstadelvi)	2020	10	71.60983511
29821	HOREVOS	Vosso (Bolstadelvi)	2020	11	186.4865551
29821	HOREVOS	Vosso (Bolstadelvi)	2020	12	41.43545885
29822	MROEDRI	Driva	2020	1	47.24883616
29822	MROEDRI	Driva	2020	2	46.42813534
29822	MROEDRI	Driva	2020	3	30.72227233
29822	MROEDRI	Driva	2020	4	47.63702979
29822	MROEDRI	Driva	2020	5	62.68072755
29822	MROEDRI	Driva	2020	6	394.2754562
29822	MROEDRI	Driva	2020	7	156.8433682
29822	MROEDRI	Driva	2020	8	86.68948359
29822	MROEDRI	Driva	2020	9	44.00950576
29822	MROEDRI	Driva	2020	10	33.31718603
29822	MROEDRI	Driva	2020	11	31.93907177
29822	MROEDRI	Driva	2020	12	25.49531468
29832	ROGEBJE	Bjerkreimselva	2020	1	72.50073783
29832	ROGEBJE	Bjerkreimselva	2020	2	77.31503804
29832	ROGEBJE	Bjerkreimselva	2020	3	57.2518513
29832	ROGEBJE	Bjerkreimselva	2020	4	39.41941884
29832	ROGEBJE	Bjerkreimselva	2020	5	43.32090784
29832	ROGEBJE	Bjerkreimselva	2020	6	55.42725598
29832	ROGEBJE	Bjerkreimselva	2020	7	45.00001104
29832	ROGEBJE	Bjerkreimselva	2020	8	30.73790201
29832	ROGEBJE	Bjerkreimselva	2020	9	32.71828805
29832	ROGEBJE	Bjerkreimselva	2020	10	46.18221647
29832	ROGEBJE	Bjerkreimselva	2020	11	85.58970582
29832	ROGEBJE	Bjerkreimselva	2020	12	61.80421757
29837	ROGEVIK	Vikedalselva	2020	1	15.50472783
29837	ROGEVIK	Vikedalselva	2020	2	18.16782698
29837	ROGEVIK	Vikedalselva	2020	3	12.30451963
29837	ROGEVIK	Vikedalselva	2020	4	8.856552722
29837	ROGEVIK	Vikedalselva	2020	5	7.490050864
29837	ROGEVIK	Vikedalselva	2020	6	7.65481172
29837	ROGEVIK	Vikedalselva	2020	7	7.194852433
29837	ROGEVIK	Vikedalselva	2020	8	5.247752451
29837	ROGEVIK	Vikedalselva	2020	9	8.05876693
29837	ROGEVIK	Vikedalselva	2020	10	7.935316107
29837	ROGEVIK	Vikedalselva	2020	11	16.83246971
29837	ROGEVIK	Vikedalselva	2020	12	11.25961338
29842	SFJENAU	Nausta	2020	1	27.93160794
29842	SFJENAU	Nausta	2020	2	21.00335968
29842	SFJENAU	Nausta	2020	3	16.30082984
29842	SFJENAU	Nausta	2020	4	19.64894724
29842	SFJENAU	Nausta	2020	5	15.43283144
29842	SFJENAU	Nausta	2020	6	31.08639536
29842	SFJENAU	Nausta	2020	7	17.30926037
29842	SFJENAU	Nausta	2020	8	15.30812632
29842	SFJENAU	Nausta	2020	9	21.16607162
29842	SFJENAU	Nausta	2020	10	11.29070093
29842	SFJENAU	Nausta	2020	11	21.16551423
29842	SFJENAU	Nausta	2020	12	12.70042174
29844	STRENID	Nidelva (Tr.heim)	2020	1	67.13998108
29844	STRENID	Nidelva (Tr.heim)	2020	2	49.62670256
29844	STRENID	Nidelva (Tr.heim)	2020	3	37.04801843
29844	STRENID	Nidelva (Tr.heim)	2020	4	69.81184348
29844	STRENID	Nidelva (Tr.heim)	2020	5	114.1746133
29844	STRENID	Nidelva (Tr.heim)	2020	6	287.4482707
29844	STRENID	Nidelva (Tr.heim)	2020	7	84.68418876
29844	STRENID	Nidelva (Tr.heim)	2020	8	45.39482772
29844	STRENID	Nidelva (Tr.heim)	2020	9	39.16300037
29844	STRENID	Nidelva (Tr.heim)	2020	10	34.18621498
29844	STRENID	Nidelva (Tr.heim)	2020	11	36.64084096
29844	STRENID	Nidelva (Tr.heim)	2020	12	26.96353381
29848	TROEMèL	Malselv	2020	1	26.02169872
29848	TROEMèL	Malselv	2020	2	18.99753942
29848	TROEMèL	Malselv	2020	3	19.12859041
29848	TROEMèL	Malselv	2020	4	31.03352345
29848	TROEMèL	Malselv	2020	5	92.40239046
29848	TROEMèL	Malselv	2020	6	448.5055592
29848	TROEMèL	Malselv	2020	7	232.6268386
29848	TROEMèL	Malselv	2020	8	126.3962711
29848	TROEMèL	Malselv	2020	9	87.15186752
29848	TROEMèL	Malselv	2020	10	57.75527382
29848	TROEMèL	Malselv	2020	11	57.28042665
29848	TROEMèL	Malselv	2020	12	35.88485195
30019	AAGEVEG	VegÜrdselva	2020	1	18.83325711
30019	AAGEVEG	VegÜrdselva	2020	2	20.3262106
30019	AAGEVEG	VegÜrdselva	2020	3	21.2081215
30019	AAGEVEG	VegÜrdselva	2020	4	7.554128622
30019	AAGEVEG	VegÜrdselva	2020	5	6.103350469
30019	AAGEVEG	VegÜrdselva	2020	6	6.296219358
30019	AAGEVEG	VegÜrdselva	2020	7	6.528623013
30019	AAGEVEG	VegÜrdselva	2020	8	5.693406286
30019	AAGEVEG	VegÜrdselva	2020	9	4.041529007
30019	AAGEVEG	VegÜrdselva	2020	10	12.27583022
30019	AAGEVEG	VegÜrdselva	2020	11	18.91120429
30019	AAGEVEG	VegÜrdselva	2020	12	46.49762437
36225	OSLEALN	Alna	2020	1	2.075806452
36225	OSLEALN	Alna	2020	2	1.473793103
36225	OSLEALN	Alna	2020	3	1.430322581
36225	OSLEALN	Alna	2020	4	0.713
36225	OSLEALN	Alna	2020	5	0.899677419
36225	OSLEALN	Alna	2020	6	1.151666667
36225	OSLEALN	Alna	2020	7	1.226451613
36225	OSLEALN	Alna	2020	8	0.67516129
36225	OSLEALN	Alna	2020	9	0.532333333
36225	OSLEALN	Alna	2020	10	3.945483871
36225	OSLEALN	Alna	2020	11	1.682
36225	OSLEALN	Alna	2020	12	3.766451613
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	1	46.34581944
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	2	33.83547481
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	3	34.06888255
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	4	55.27210541
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	5	164.5728263
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	6	798.8086363
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	7	414.3188949
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	8	225.1174614
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	9	155.2214081
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	10	102.8647484
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	11	102.0190242
38005	TROEMèL2	MÜlselva v/gml E6-brua	2020	12	63.91254034
